Transaction ID,Date,Customer ID,Age,Quantity,Price per Unit,Total Amount,High Spender,Month,Day of Week,Avg Price per Item,Gender_Male,Product Category_Clothing,Product Category_Electronics,Age Group_25-40,Age Group_40-60,Age Group_60+
940,2023-01-28,CUST940,20,1,30,30,0,1,5,30.0,False,False,True,False,False,False
941,2023-03-19,CUST941,57,2,25,50,0,3,6,25.0,False,True,False,False,True,False
942,2023-03-18,CUST942,51,3,500,1500,1,3,5,500.0,True,True,False,False,True,False
943,2023-10-16,CUST943,57,4,300,1200,1,10,0,300.0,False,True,False,False,True,False
944,2023-06-05,CUST944,44,2,25,50,0,6,0,25.0,True,True,False,False,True,False
945,2023-02-13,CUST945,30,1,25,25,0,2,0,25.0,True,False,False,True,False,False
946,2023-05-08,CUST946,62,4,500,2000,1,5,0,500.0,True,False,True,False,False,True
947,2023-03-02,CUST947,50,1,300,300,0,3,3,300.0,True,False,False,False,True,False
948,2023-10-13,CUST948,23,3,25,75,0,10,4,25.0,False,False,True,False,False,False
949,2023-08-02,CUST949,41,2,25,50,0,8,2,25.0,False,False,True,False,True,False
950,2023-11-07,CUST950,36,3,300,900,1,11,1,300.0,True,True,False,True,False,False
951,2023-11-02,CUST951,33,2,50,100,0,11,3,50.0,True,False,False,True,False,False
952,2023-11-13,CUST952,57,1,25,25,0,11,0,25.0,False,True,False,False,True,False
953,2023-04-26,CUST953,45,3,30,90,0,4,2,30.0,True,False,False,False,True,False
954,2023-09-25,CUST954,50,3,300,900,1,9,0,300.0,False,False,True,False,True,False
955,2023-07-14,CUST955,58,1,25,25,0,7,4,25.0,True,True,False,False,True,False
956,2023-08-19,CUST956,30,3,500,1500,1,8,5,500.0,True,True,False,True,False,False
957,2023-08-15,CUST957,60,4,30,120,0,8,1,30.0,False,False,True,False,False,True
958,2023-06-02,CUST958,62,2,25,50,0,6,4,25.0,True,False,True,False,False,True
959,2023-10-29,CUST959,42,2,30,60,0,10,6,30.0,False,False,True,False,True,False
960,2023-08-08,CUST960,59,2,30,60,0,8,1,30.0,True,True,False,False,True,False
961,2023-06-06,CUST961,53,4,50,200,0,6,1,50.0,True,False,False,False,True,False
962,2023-10-19,CUST962,44,2,30,60,0,10,3,30.0,True,True,False,False,True,False
963,2023-11-14,CUST963,55,1,50,50,0,11,1,50.0,False,False,False,False,True,False
964,2023-01-31,CUST964,24,3,300,900,1,1,1,300.0,True,True,False,False,False,False
965,2023-11-09,CUST965,22,4,50,200,0,11,3,50.0,True,True,False,False,False,False
966,2023-02-20,CUST966,60,2,500,1000,1,2,0,500.0,True,False,True,False,False,True
967,2023-04-17,CUST967,62,1,25,25,0,4,0,25.0,True,False,False,False,False,True
968,2023-11-17,CUST968,48,3,300,900,1,11,4,300.0,False,True,False,False,True,False
969,2023-04-19,CUST969,40,3,300,900,1,4,2,300.0,False,True,False,False,True,False
970,2023-05-16,CUST970,59,4,500,2000,1,5,1,500.0,True,False,True,False,True,False
971,2023-12-05,CUST971,27,4,50,200,0,12,1,50.0,False,False,True,True,False,False
972,2023-02-11,CUST972,49,4,25,100,0,2,5,25.0,True,False,False,False,True,False
973,2023-03-22,CUST973,60,1,50,50,0,3,2,50.0,True,True,False,False,False,True
974,2023-05-03,CUST974,47,1,30,30,0,5,2,30.0,True,False,False,False,True,False
975,2023-03-30,CUST975,56,4,50,200,0,3,3,50.0,False,True,False,False,True,False
976,2023-10-10,CUST976,48,2,300,600,0,10,1,300.0,False,False,False,False,True,False
977,2023-02-08,CUST977,35,3,25,75,0,2,2,25.0,False,False,True,True,False,False
978,2023-03-22,CUST978,53,3,50,150,0,3,2,50.0,False,True,False,False,True,False
979,2023-01-02,CUST979,19,1,25,25,0,1,0,25.0,False,False,False,False,False,False
980,2023-07-29,CUST980,31,3,25,75,0,7,5,25.0,False,False,True,True,False,False
981,2023-08-19,CUST981,30,2,30,60,0,8,5,30.0,False,False,True,True,False,False
982,2023-12-19,CUST982,46,3,30,90,0,12,1,30.0,False,False,False,False,True,False
983,2023-11-01,CUST983,29,1,300,300,0,11,2,300.0,False,True,False,True,False,False
984,2023-08-29,CUST984,56,1,500,500,0,8,1,500.0,True,True,False,False,True,False
985,2023-05-30,CUST985,19,2,25,50,0,5,1,25.0,False,False,True,False,False,False
986,2023-01-17,CUST986,49,2,500,1000,1,1,1,500.0,False,True,False,False,True,False
987,2023-04-29,CUST987,30,3,300,900,1,4,5,300.0,False,True,False,True,False,False
988,2023-05-28,CUST988,63,3,25,75,0,5,6,25.0,False,True,False,False,False,True
989,2023-12-28,CUST989,44,1,25,25,0,12,3,25.0,False,False,True,False,True,False
990,2023-05-25,CUST990,58,2,500,1000,1,5,3,500.0,False,False,False,False,True,False
991,2023-12-26,CUST991,34,2,50,100,0,12,1,50.0,False,True,False,True,False,False
992,2023-08-21,CUST992,57,2,30,60,0,8,0,30.0,False,False,True,False,True,False
993,2023-02-06,CUST993,48,3,50,150,0,2,0,50.0,False,False,True,False,True,False
994,2023-12-18,CUST994,51,2,500,1000,1,12,0,500.0,False,False,False,False,True,False
995,2023-04-30,CUST995,41,1,30,30,0,4,6,30.0,False,True,False,False,True,False
996,2023-05-16,CUST996,62,1,50,50,0,5,1,50.0,True,True,False,False,False,True
997,2023-11-17,CUST997,52,3,30,90,0,11,4,30.0,True,False,False,False,True,False
998,2023-10-29,CUST998,23,4,25,100,0,10,6,25.0,False,False,False,False,False,False
999,2023-12-05,CUST999,36,3,50,150,0,12,1,50.0,False,False,True,True,False,False
1000,2023-04-12,CUST1000,47,4,30,120,0,4,2,30.0,True,False,True,False,True,False
